date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:58:57	173077/173077	---MCZ	200	added ('OK')	application/javascript	etag:W/%229b1ae20c4c7048d6e4a1b2e1aee7fb31%22	https://learnplus.demo.frontendmatter.com/assets/vendor/Chart.min.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/vendor/Chart.min.js	(from https://learnplus.demo.frontendmatter.com/instructor-dashboard.html)
22:58:57	11959/11959	---MCZ	200	added ('OK')	application/javascript	etag:W/%2295f9a0592e149a7320295c1d2a55b7aa%22	https://learnplus.demo.frontendmatter.com/assets/js/chartjs-rounded-bar.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/js/chartjs-rounded-bar.js	(from https://learnplus.demo.frontendmatter.com/instructor-dashboard.html)
22:58:57	32356/32356	---MCZ	200	added ('OK')	application/javascript	etag:W/%2230ec5f8f4ac9930eeb97843f5d71c65b%22	https://learnplus.demo.frontendmatter.com/assets/js/chartjs.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/js/chartjs.js	(from https://learnplus.demo.frontendmatter.com/instructor-dashboard.html)
22:58:58	28016/28016	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a78439770d03b5409493d477da60a84%22	https://learnplus.demo.frontendmatter.com/assets/js/page.instructor-dashboard.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/js/page.instructor-dashboard.js	(from https://learnplus.demo.frontendmatter.com/instructor-dashboard.html)
22:58:58	18101/18101	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269b60bc29a0554523767949686b4d089%22	https://learnplus.demo.frontendmatter.com/assets/vendor/list.min.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/vendor/list.min.js	(from https://learnplus.demo.frontendmatter.com/instructor-dashboard.html)
22:58:58	1510/1510	---MCZ	200	added ('OK')	application/javascript	etag:W/%22417455c86f9521c0cc32b17011505a63%22	https://learnplus.demo.frontendmatter.com/assets/js/list.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/js/list.js	(from https://learnplus.demo.frontendmatter.com/instructor-dashboard.html)
22:58:58	69177/69177	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2296c476804d7a788cc1c05351b287ee41%22	https://learnplus.demo.frontendmatter.com/assets/fonts/material-icons/MaterialIcons-Regular.eot	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/fonts/material-icons/MaterialIcons-Regular.eot	(from https://learnplus.demo.frontendmatter.com/assets/css/material-icons.css)
22:58:59	60840/60840	---M--	200	added ('OK')	font/woff2	etag:%220509ab09c1b0d2200a4135803c91d6ce%22	https://learnplus.demo.frontendmatter.com/assets/fonts/material-icons/MaterialIcons-Regular.woff2	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/fonts/material-icons/MaterialIcons-Regular.woff2	(from https://learnplus.demo.frontendmatter.com/assets/css/material-icons.css)
22:58:59	79612/79612	---M--	200	added ('OK')	font/woff	etag:%2229b882f018fa6fe75fd338aaae6235b8%22	https://learnplus.demo.frontendmatter.com/assets/fonts/material-icons/MaterialIcons-Regular.woff	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/fonts/material-icons/MaterialIcons-Regular.woff	(from https://learnplus.demo.frontendmatter.com/assets/css/material-icons.css)
22:58:59	174048/174048	---MCZ	200	added ('OK')	font/ttf	etag:W/%22da4ea5cdfca6b3baab285741f5ccb59f%22	https://learnplus.demo.frontendmatter.com/assets/fonts/material-icons/MaterialIcons-Regular.ttf	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/fonts/material-icons/MaterialIcons-Regular.ttf	(from https://learnplus.demo.frontendmatter.com/assets/css/material-icons.css)
22:58:59	136822/136822	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22e2ca6541bff3a3e9f4799ee327b28c58%22	https://learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-brands-400.eot	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-brands-400.eot	(from https://learnplus.demo.frontendmatter.com/assets/css/fontawesome.css)
22:59:00	136822/136822	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22e2ca6541bff3a3e9f4799ee327b28c58%22	https://learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-brands-400.eot?	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-brands-400d41d.eot	(from https://learnplus.demo.frontendmatter.com/assets/css/fontawesome.css)
22:59:00	78460/78460	---M--	200	added ('OK')	font/woff2	etag:%22f075c50f89795e4cdb4d45b51f1a6800%22	https://learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-brands-400.woff2	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-brands-400.woff2	(from https://learnplus.demo.frontendmatter.com/assets/css/fontawesome.css)
22:59:00	92136/92136	---M--	200	added ('OK')	font/woff	etag:%22ad527cc5ec23d6da66e8a1d6772ea6d3%22	https://learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-brands-400.woff	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-brands-400.woff	(from https://learnplus.demo.frontendmatter.com/assets/css/fontawesome.css)
22:59:00	136516/136516	---MCZ	200	added ('OK')	font/ttf	etag:W/%228300bd7f30e0a313c1d772b49d96cb8e%22	https://learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-brands-400.ttf	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-brands-400.ttf	(from https://learnplus.demo.frontendmatter.com/assets/css/fontawesome.css)
22:59:01	204814/204814	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228ac3167427b1d5d2967646bd8f7a0587%22	https://learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-solid-900.eot	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-solid-900.eot	(from https://learnplus.demo.frontendmatter.com/assets/css/fontawesome.css)
22:59:01	747545/747545	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222f12242375edd68e9013ecfb59c672e9%22	https://learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-brands-400.svg	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-brands-400.svg	(from https://learnplus.demo.frontendmatter.com/assets/css/fontawesome.css)
22:59:01	204814/204814	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228ac3167427b1d5d2967646bd8f7a0587%22	https://learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-solid-900.eot?	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-solid-900d41d.eot	(from https://learnplus.demo.frontendmatter.com/assets/css/fontawesome.css)
22:59:01	80300/80300	---M--	200	added ('OK')	font/woff2	etag:%228e1ed89b6ccb8ce41faf5cb672677105%22	https://learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-solid-900.woff2	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-solid-900.woff2	(from https://learnplus.demo.frontendmatter.com/assets/css/fontawesome.css)
22:59:01	104280/104280	---M--	200	added ('OK')	font/woff	etag:%224451e1d86df7491dd874f2c41eee1053%22	https://learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-solid-900.woff	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-solid-900.woff	(from https://learnplus.demo.frontendmatter.com/assets/css/fontawesome.css)
22:59:01	204528/204528	---MCZ	200	added ('OK')	font/ttf	etag:W/%22205f07b3883c484f27f40d21a92950d4%22	https://learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-solid-900.ttf	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-solid-900.ttf	(from https://learnplus.demo.frontendmatter.com/assets/css/fontawesome.css)
22:59:02	34350/34350	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22b01516c1808be557667befec76cd6318%22	https://learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-regular-400.eot	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-regular-400.eot	(from https://learnplus.demo.frontendmatter.com/assets/css/fontawesome.css)
22:59:02	917575/917575	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22664de3932dd6291b4b8a8c0ddbcb4c61%22	https://learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-solid-900.svg	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-solid-900.svg	(from https://learnplus.demo.frontendmatter.com/assets/css/fontawesome.css)
22:59:02	34350/34350	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22b01516c1808be557667befec76cd6318%22	https://learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-regular-400.eot?	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-regular-400d41d.eot	(from https://learnplus.demo.frontendmatter.com/assets/css/fontawesome.css)
22:59:02	13548/13548	---M--	200	added ('OK')	font/woff2	etag:%224a74738e7728e93c4394b8604081da62%22	https://learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-regular-400.woff2	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-regular-400.woff2	(from https://learnplus.demo.frontendmatter.com/assets/css/fontawesome.css)
22:59:02	16772/16772	---M--	200	added ('OK')	font/woff	etag:%223c6879c4f342203d099bdd66dce6d396%22	https://learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-regular-400.woff	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-regular-400.woff	(from https://learnplus.demo.frontendmatter.com/assets/css/fontawesome.css)
22:59:03	34052/34052	---MCZ	200	added ('OK')	font/ttf	etag:W/%2249f00693b0e5d45097832ef5ea1bc541%22	https://learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-regular-400.ttf	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-regular-400.ttf	(from https://learnplus.demo.frontendmatter.com/assets/css/fontawesome.css)
22:59:03	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223602b7e8b2cb1462b0bef9738757ef8a%22	https://learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-regular-400.svg	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/fonts/fontawesome-free/fa-regular-400.svg	(from https://learnplus.demo.frontendmatter.com/assets/css/fontawesome.css)
22:59:03	4586/4586	---M--	200	added ('OK')	image/jpeg	etag:%221119946069e2c4d4271826e19b8d18ca%22	https://learnplus.demo.frontendmatter.com/assets/images/people/50/guy-1.jpg	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/images/people/50/guy-1.jpg	(from https://learnplus.demo.frontendmatter.com/instructor-forum.html)
22:59:04	4536/4536	---M--	200	added ('OK')	image/jpeg	etag:%22815159b4f89aadd0935ec3fed82ede2c%22	https://learnplus.demo.frontendmatter.com/assets/images/people/50/guy-2.jpg	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/images/people/50/guy-2.jpg	(from https://learnplus.demo.frontendmatter.com/instructor-forum.html)
22:59:04	4738/4738	---M--	200	added ('OK')	image/jpeg	etag:%22306f8c73e84564e20d0745a985c48692%22	https://learnplus.demo.frontendmatter.com/assets/images/people/50/woman-1.jpg	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/images/people/50/woman-1.jpg	(from https://learnplus.demo.frontendmatter.com/instructor-forum.html)
22:59:04	51744/51744	---M--	200	added ('OK')	image/jpeg	etag:%22e13b7d2efbe6f29d5e07af9ad59cabba%22	https://learnplus.demo.frontendmatter.com/assets/images/256_rsz_nicolas-horn-689011-unsplash.jpg	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/images/256_rsz_nicolas-horn-689011-unsplash.jpg	(from https://learnplus.demo.frontendmatter.com/instructor-forum.html)
22:59:04	51191/51191	---M--	200	added ('OK')	image/jpeg	etag:%224a353070aac7338130dfa8ecf8f677b7%22	https://learnplus.demo.frontendmatter.com/assets/images/256_rsz_sharina-mae-agellon-377466-unsplash.jpg	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/images/256_rsz_sharina-mae-agellon-377466-unsplash.jpg	(from https://learnplus.demo.frontendmatter.com/instructor-forum.html)
22:59:05	30676/30676	---M--	200	added ('OK')	image/jpeg	etag:%22ca85faa3bac399927e7169c16b4b4a67%22	https://learnplus.demo.frontendmatter.com/assets/images/256_rsz_karl-s-973833-unsplash.jpg	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/images/256_rsz_karl-s-973833-unsplash.jpg	(from https://learnplus.demo.frontendmatter.com/instructor-forum.html)
22:59:05	83916/83916	---MCZ	200	added ('OK')	text/html	etag:W/%22fbbc27f0cef1302502bae7ffe3daeb53%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-forum.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-instructor-forum.html	(from https://learnplus.demo.frontendmatter.com/instructor-forum.html)
22:59:05	4773/4773	---M--	200	added ('OK')	image/jpeg	etag:%227099414b02a613e6e4889bd0daa2f8b1%22	https://learnplus.demo.frontendmatter.com/assets/images/people/50/woman-5.jpg	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/images/people/50/woman-5.jpg	(from https://learnplus.demo.frontendmatter.com/instructor-messages.html)
22:59:06	4762/4762	---M--	200	added ('OK')	image/jpeg	etag:%22762070692ac38694ae7b0070bf342ee2%22	https://learnplus.demo.frontendmatter.com/assets/images/people/50/woman-2.jpg	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/images/people/50/woman-2.jpg	(from https://learnplus.demo.frontendmatter.com/instructor-messages.html)
22:59:06	4777/4777	---M--	200	added ('OK')	image/jpeg	etag:%22e6898794449af4f02fb37bd2ca09fe6a%22	https://learnplus.demo.frontendmatter.com/assets/images/people/50/woman-3.jpg	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/images/people/50/woman-3.jpg	(from https://learnplus.demo.frontendmatter.com/instructor-messages.html)
22:59:06	4483/4483	---M--	200	added ('OK')	image/jpeg	etag:%22cde7e7b009d70330093700e3024f7946%22	https://learnplus.demo.frontendmatter.com/assets/images/people/50/guy-3.jpg	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/images/people/50/guy-3.jpg	(from https://learnplus.demo.frontendmatter.com/instructor-messages.html)
22:59:06	83430/83430	---MCZ	200	added ('OK')	text/html	etag:W/%2221cc4ff92521d74350e477826eaa0972%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-messages.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-instructor-messages.html	(from https://learnplus.demo.frontendmatter.com/instructor-messages.html)
22:59:07	54286/54286	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e5fe5fd6d63c1b40d3a4478f0bd55d33%22	https://learnplus.demo.frontendmatter.com/assets/js/messages.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/js/messages.js	(from https://learnplus.demo.frontendmatter.com/instructor-messages.html)
22:59:07	74339/74339	---MCZ	200	added ('OK')	text/html	etag:W/%223c824c9f42db1564e8cb9f3068cb53ac%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-account-edit.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-instructor-account-edit.html	(from https://learnplus.demo.frontendmatter.com/instructor-account-edit.html)
22:59:07	6086/6086	---M--	200	added ('OK')	image/jpeg	etag:%22f4cafcd5f7ab0ebd565dc9438cfc1e0d%22	https://learnplus.demo.frontendmatter.com/assets/images/people/110/guy-8.jpg	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/images/people/110/guy-8.jpg	(from https://learnplus.demo.frontendmatter.com/instructor-profile.html)
22:59:08	548/548	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jul%202024%2019:59:07%20GMT	https://learnplus.demo.frontendmatter.com/instructor-take-course.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/instructor-take-course.html	(from https://learnplus.demo.frontendmatter.com/instructor-profile.html)
22:59:08	18354/18354	---M--	200	added ('OK')	image/png	etag:%227302b697bb8af378e415418da3ab3b33%22	https://learnplus.demo.frontendmatter.com/assets/images/nodejs.png	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/images/nodejs.png	(from https://learnplus.demo.frontendmatter.com/instructor-profile.html)
22:59:08	65124/65124	---MCZ	200	added ('OK')	text/html	etag:W/%2215d1e5cb75fbb3c283b9ee2391998653%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-profile.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-instructor-profile.html	(from https://learnplus.demo.frontendmatter.com/instructor-profile.html)
22:59:08	2942/2942	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bd22fc8faf9cc7a0ef52403349138374%22	https://learnplus.demo.frontendmatter.com/assets/images/logo/primary.svg	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/images/logo/primary.svg	(from https://learnplus.demo.frontendmatter.com/guest-login.html)
22:59:09	71114/71114	---MCZ	200	added ('OK')	text/html	etag:W/%22fbb82a2f82b2f3b31b570958713029de%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-earnings.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-instructor-earnings.html	(from https://learnplus.demo.frontendmatter.com/instructor-earnings.html)
22:59:09	1508/1508	---MCZ	200	added ('OK')	application/javascript	etag:W/%221e30a4fc3271ffa0f328c9b261dbfd29%22	https://learnplus.demo.frontendmatter.com/assets/js/page.instructor-earnings.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/js/page.instructor-earnings.js	(from https://learnplus.demo.frontendmatter.com/instructor-earnings.html)
22:59:09	19041/19041	---MCZ	200	added ('OK')	text/css	etag:W/%22e987b365d49c94f5842023ab43b68064%22	https://learnplus.demo.frontendmatter.com/assets/css/flatpickr.css	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/css/flatpickr.css	(from https://learnplus.demo.frontendmatter.com/instructor-statement.html)
22:59:09	3667/3667	---MCZ	200	added ('OK')	text/css	etag:W/%2226821a25f914305328c273e8e471848d%22	https://learnplus.demo.frontendmatter.com/assets/css/flatpickr-airbnb.css	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/css/flatpickr-airbnb.css	(from https://learnplus.demo.frontendmatter.com/instructor-statement.html)
22:59:09	71026/71026	---MCZ	200	added ('OK')	text/html	etag:W/%225e20015c1cd57c8e4fce282094f3c52e%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-statement.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-instructor-statement.html	(from https://learnplus.demo.frontendmatter.com/instructor-statement.html)
22:59:10	49670/49670	---MCZ	200	added ('OK')	application/javascript	etag:W/%2238b5005544b422a80d98ba7a21ffbd2e%22	https://learnplus.demo.frontendmatter.com/assets/vendor/flatpickr/flatpickr.min.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/vendor/flatpickr/flatpickr.min.js	(from https://learnplus.demo.frontendmatter.com/instructor-statement.html)
22:59:10	13723/13723	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ae6c99eb6e0e6438658fa19140886e48%22	https://learnplus.demo.frontendmatter.com/assets/js/flatpickr.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/js/flatpickr.js	(from https://learnplus.demo.frontendmatter.com/instructor-statement.html)
22:59:10	29407/29407	---MCZ	200	added ('OK')	text/css	etag:W/%22c5d5fd8428cc89054a6b948f1004684e%22	https://learnplus.demo.frontendmatter.com/assets/css/quill.css	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/css/quill.css	(from https://learnplus.demo.frontendmatter.com/instructor-course-edit.html)
22:59:10	3476/3476	---MCZ	200	added ('OK')	text/css	etag:W/%22dd7db4d8ee4cbbb2461857bad6d44d1b%22	https://learnplus.demo.frontendmatter.com/assets/css/nestable.css	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/css/nestable.css	(from https://learnplus.demo.frontendmatter.com/instructor-course-edit.html)
22:59:11	56565/56565	---MCZ	200	added ('OK')	text/html	etag:W/%2202b2a281be649ec1a0c5e1b48cc8ba01%22	https://learnplus.demo.frontendmatter.com/instructor-lesson-add.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/instructor-lesson-add.html	(from https://learnplus.demo.frontendmatter.com/instructor-course-edit.html)
22:59:11	76185/76185	---MCZ	200	added ('OK')	text/html	etag:W/%22630272de175056f7f2e7c1987bd68770%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-course-edit.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-instructor-course-edit.html	(from https://learnplus.demo.frontendmatter.com/instructor-course-edit.html)
22:59:11	17600/17600	---MCZ	200	added ('OK')	application/javascript	etag:W/%22eb5545f81d16e25f8b61c2e0187d55df%22	https://learnplus.demo.frontendmatter.com/assets/vendor/jquery.nestable.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/vendor/jquery.nestable.js	(from https://learnplus.demo.frontendmatter.com/instructor-course-edit.html)
22:59:11	1344/1344	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e5d19cdbe5f15fc738ba48176d9ffd29%22	https://learnplus.demo.frontendmatter.com/assets/js/nestable.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/js/nestable.js	(from https://learnplus.demo.frontendmatter.com/instructor-course-edit.html)
22:59:12	216333/216333	---MCZ	200	added ('OK')	application/javascript	etag:W/%22929349222da793a2128c4d55bebc2adc%22	https://learnplus.demo.frontendmatter.com/assets/vendor/quill.min.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/vendor/quill.min.js	(from https://learnplus.demo.frontendmatter.com/instructor-course-edit.html)
22:59:12	1740/1740	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ebcde0681085d23f9a17b38f796c3d82%22	https://learnplus.demo.frontendmatter.com/assets/js/quill.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/js/quill.js	(from https://learnplus.demo.frontendmatter.com/instructor-course-edit.html)
22:59:12	548/548	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jul%202024%2019:59:07%20GMT	https://learnplus.demo.frontendmatter.com/instructor-cart.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/instructor-cart.html	(from https://learnplus.demo.frontendmatter.com/instructor-invoice.html)
22:59:12	548/548	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jul%202024%2019:59:07%20GMT	https://learnplus.demo.frontendmatter.com/instructor-view-course.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/instructor-view-course.html	(from https://learnplus.demo.frontendmatter.com/instructor-invoice.html)
22:59:13	2967/2967	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a810bbd6382d13c42077284800f62ff3%22	https://learnplus.demo.frontendmatter.com/assets/images/visa.svg	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/images/visa.svg	(from https://learnplus.demo.frontendmatter.com/instructor-invoice.html)
22:59:13	548/548	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jul%202024%2019:59:07%20GMT	https://learnplus.demo.frontendmatter.com/instructor-invoice-settings.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/instructor-invoice-settings.html	(from https://learnplus.demo.frontendmatter.com/instructor-invoice.html)
22:59:13	548/548	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jul%202024%2019:59:07%20GMT	https://learnplus.demo.frontendmatter.com/instructor-browse-courses.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/instructor-browse-courses.html	(from https://learnplus.demo.frontendmatter.com/instructor-invoice.html)
22:59:13	548/548	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jul%202024%2019:59:07%20GMT	https://learnplus.demo.frontendmatter.com/instructor-take-quiz.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/instructor-take-quiz.html	(from https://learnplus.demo.frontendmatter.com/instructor-invoice.html)
22:59:14	548/548	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jul%202024%2019:59:07%20GMT	https://learnplus.demo.frontendmatter.com/instructor-quiz-results.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/instructor-quiz-results.html	(from https://learnplus.demo.frontendmatter.com/instructor-invoice.html)
